Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JPM,META,MSFT,NVDA,ORCL,QQQ,SPY,TSLA,XOM
2022-07-28,154.5400848388672,122.27999877929688,30.419212341308594,130.3794403076172,113.36344909667969,300.9649963378906,105.68382263183594,159.6051025390625,268.62677001953125,17.956085205078125,73.85236358642578,303.4421081542969,388.11065673828125,280.8999938964844,82.09484100341797
2022-07-29,159.60794067382812,134.9499969482422,30.866546630859375,141.98780822753906,115.44771575927734,304.87896728515625,106.19011688232422,157.99636840820312,272.8348693847656,18.134807586669922,74.61924743652344,308.9759216308594,393.768798828125,297.1499938964844,85.89649200439453
2022-08-01,158.62579345703125,135.38999938964844,30.775251388549805,139.15289306640625,113.9986572265625,303.68096923828125,105.13153076171875,158.82057189941406,270.18170166015625,18.412378311157227,74.23580932617188,308.7898254394531,392.602783203125,297.27667236328125,83.72537994384766
2022-08-02,157.152587890625,134.16000366210938,30.16358184814453,137.96519470214844,114.26663208007812,299.8401184082031,103.49300384521484,159.0787811279297,267.08160400390625,18.49724006652832,73.1908950805664,307.86920166015625,390.0125732421875,300.586669921875,83.36205291748047
2022-08-03,163.16326904296875,139.52000427246094,30.711349487304688,134.68814086914062,117.19451141357422,304.6777648925781,104.57921600341797,167.62904357910156,274.51611328125,18.863672256469727,74.1687240600586,316.2532653808594,396.1200256347656,307.39666748046875,80.65924072265625
2022-08-04,162.8489990234375,142.57000732421875,30.49224281311035,131.02964782714844,117.30368041992188,303.4889831542969,103.42858123779297,169.3867950439453,275.6629638671875,19.18517303466797,74.19747924804688,317.73223876953125,395.8524169921875,308.6333312988281,77.26521301269531
2022-08-05,162.622802734375,140.8000030517578,31.003488540649414,133.19700622558594,116.5890884399414,306.049560546875,106.55833435058594,165.95077514648438,274.94378662109375,18.959524154663086,74.14954376220703,315.13665771484375,395.1833801269531,288.1700134277344,78.38177490234375
2022-08-08,162.15072631835938,139.41000366210938,30.574405670166016,132.99761962890625,116.42036437988281,306.05865478515625,105.26038360595703,169.06900024414062,272.42669677734375,17.765380859375,73.30595397949219,314.1180114746094,394.72454833984375,290.42333984375,78.8248519897461
2022-08-09,162.1998748779297,137.8300018310547,30.96696662902832,134.73146057128906,115.75537872314453,307.8327331542969,106.2085189819336,167.36093139648438,274.3509521484375,17.059476852416992,73.59352111816406,310.5626525878906,393.1571044921875,283.3333435058594,80.27818298339844
2022-08-10,166.4486541748047,142.69000244140625,32.016849517822266,135.0869598388672,118.80235290527344,318.1572570800781,108.9792709350586,177.10287475585938,281.017822265625,18.06890869140625,74.33168029785156,319.23077392578125,401.41497802734375,294.3566589355469,81.04029083251953
2022-08-11,165.7110137939453,140.63999938964844,32.783729553222656,138.3813018798828,117.94880676269531,321.60479736328125,110.59015655517578,176.2587890625,278.93804931640625,17.91415023803711,73.96739959716797,317.41876220703125,401.41497802734375,286.6300048828125,83.38461303710938
2022-08-12,169.26145935058594,143.5500030517578,33.13977813720703,138.5806884765625,120.76752471923828,323.5617980957031,112.42196655273438,179.24789428710938,283.6904296875,18.679956436157227,75.87506103515625,323.5990905761719,408.2105407714844,300.0299987792969,84.10939025878906
2022-08-15,170.33348083496094,143.17999267578125,33.094120025634766,135.9451904296875,121.16451263427734,325.4181823730469,112.7257308959961,179.63519287109375,285.2064208984375,19.002456665039062,75.83670806884766,326.2142028808594,409.89263916015625,309.32000732421875,82.60614013671875
2022-08-16,170.17613220214844,144.77999877929688,33.45017623901367,135.59841918945312,120.78736877441406,324.6134033203125,113.80272674560547,178.22503662109375,284.4677734375,18.84969711303711,76.22975158691406,325.45025634765625,410.69549560546875,306.5633239746094,81.83663940429688
2022-08-17,171.6710662841797,142.10000610351562,33.240196228027344,136.71678161621094,118.65349578857422,323.4886169433594,112.84542083740234,173.6370849609375,283.71795654296875,18.30653953552246,75.97091674804688,321.73809814453125,407.7803649902344,303.9966735839844,82.49877166748047
2022-08-18,171.27760314941406,142.3000030517578,33.121517181396484,139.11378479003906,119.26884460449219,324.20196533203125,111.97091674804688,173.44839477539062,282.5979309082031,18.74385643005371,76.03802490234375,322.5118713378906,408.9656677246094,302.8699951171875,84.44939422607422
2022-08-19,168.69105529785156,138.22999572753906,32.391170501708984,137.9502716064453,116.3310317993164,319.40093994140625,109.2001724243164,166.79489135742188,278.6827697753906,17.8212947845459,75.40533447265625,316.2238464355469,403.46990966796875,296.6666564941406,84.18097686767578
2022-08-22,164.80618286132812,133.22000122070312,31.69733238220215,137.2591552734375,113.38330841064453,313.1368103027344,107.39598846435547,161.9189453125,270.50201416015625,17.007556915283203,73.29635620117188,307.8985290527344,395.06866455078125,289.913330078125,84.11833190917969
2022-08-23,164.47177124023438,133.6199951171875,31.41431427001953,141.71202087402344,113.00615692138672,311.0882873535156,106.33740997314453,159.99240112304688,269.2262268066406,17.15433120727539,73.24842071533203,307.6439208984375,394.1128845214844,296.4533386230469,87.68850708007812
2022-08-24,164.76681518554688,133.8000030517578,31.514738082885742,142.76177978515625,112.83744049072266,312.69781494140625,106.59514617919922,162.12750244140625,268.59320068359375,17.195268630981445,73.01835632324219,308.5351867675781,395.3744812011719,297.0966796875,88.20748901367188
2022-08-25,167.22560119628906,137.27999877929688,32.08076095581055,144.01278686523438,115.77523803710938,316.85870361328125,109.12654876708984,167.6091766357422,271.57330322265625,17.88519287109375,73.70856475830078,313.9906921386719,400.95623779296875,296.07000732421875,88.663818359375
2022-08-26,160.92132568359375,130.75,31.06739616394043,142.9542236328125,109.5125503540039,307.63153076171875,105.55496215820312,160.6577606201172,261.0941162109375,16.234758377075195,71.56124114990234,301.12078857421875,387.3842468261719,288.0899963378906,87.57219696044922
2022-08-29,158.71829223632812,129.7899932861328,30.948713302612305,144.02151489257812,108.59944915771484,305.3636474609375,105.2972183227539,158.06585693359375,258.3088073730469,15.776471138000488,71.12029266357422,298.1530456542969,384.8228454589844,284.82000732421875,89.58544921875
2022-08-30,156.2890167236328,128.72999572753906,31.122169494628906,140.5134735107422,108.12306213378906,305.09844970703125,105.31562805175781,156.06980895996094,256.10772705078125,15.443989753723145,71.07234954833984,294.832763671875,380.59820556640625,277.70001220703125,86.17633819580078
