Date,AAPL,AMZN,BAC,COP,COST,CVX,EOG,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PFE,PG,SLB,TSLA,UNH,V,WFC,WMT,XOM
2017-10-23,36.408668518066406,48.314998626708984,22.284778594970703,38.48080825805664,144.3458709716797,82.61408996582031,71.3519515991211,48.87306213378906,201.22401428222656,113.56120300292969,79.04985046386719,35.56254196166992,169.93641662597656,71.9753646850586,4.857400894165039,43.47023391723633,86.0632553100586,23.588708877563477,69.60955047607422,48.544273376464844,22.468000411987305,180.12815856933594,101.34234619140625,43.42802429199219,25.80994987487793,56.82136154174805
2017-10-24,36.625492095947266,48.79499816894531,22.71144676208496,39.03971481323242,144.56858825683594,82.8224868774414,70.99141693115234,49.01935577392578,203.47618103027344,111.99561309814453,80.30713653564453,35.45506286621094,170.4623260498047,72.00275421142578,4.908292770385742,44.06088638305664,85.33893585205078,23.504465103149414,69.35441589355469,48.959842681884766,22.48933219909668,181.12014770507812,102.17169189453125,43.831382751464844,25.614879608154297,56.978363037109375
2017-10-25,36.464622497558594,48.64550018310547,22.67041778564453,38.25111770629883,144.4705810546875,82.27371978759766,70.74858856201172,49.16664505004883,200.87496948242188,112.56490325927734,80.38671112060547,35.355262756347656,169.2716522216797,71.79277038574219,4.784275531768799,43.814048767089844,84.8149642944336,23.43318748474121,69.25869750976562,49.743961334228516,21.722667694091797,180.6067657470703,103.1895523071289,43.69692611694336,25.76045799255371,56.77357482910156
2017-10-26,36.69776153564453,48.621498107910156,22.760671615600586,39.39957046508789,144.72003173828125,82.27371978759766,71.31517791748047,49.164649963378906,200.8832550048828,112.13002014160156,80.95966339111328,35.49346160888672,169.30142211914062,71.91145324707031,4.8344244956970215,44.21074676513672,85.32350158691406,23.16100311279297,69.7690200805664,49.68906021118164,21.744667053222656,181.99029541015625,103.48172760009766,43.98955154418945,25.80121421813965,56.978363037109375
2017-10-27,38.012638092041016,55.04750061035156,22.809906005859375,39.208168029785156,144.64877319335938,78.86994934082031,72.45568084716797,51.25983428955078,200.87496948242188,112.10631561279297,80.9835205078125,35.37059783935547,176.49496459960938,76.52232360839844,4.986852645874023,44.85429382324219,85.22332000732422,23.07027816772461,69.40221405029297,49.83020782470703,21.391332626342773,184.99227905273438,103.39689636230469,44.187286376953125,25.67020034790039,57.14217758178711
2017-10-30,38.868247985839844,55.54249954223633,22.64580726623535,39.345977783203125,142.7335662841797,79.46040344238281,73.23563385009766,51.233055114746094,200.1934814453125,110.69889068603516,80.69708251953125,35.209381103515625,178.46946716308594,76.59538269042969,5.035768508911133,44.67798614501953,84.4913101196289,22.77865982055664,68.78827667236328,50.26931381225586,21.338666915893555,182.1991424560547,103.70793151855469,44.17145919799805,25.314998626708984,57.02613830566406
2017-10-31,39.40910720825195,55.263999938964844,22.473495483398438,39.16222381591797,143.4907684326172,80.50238037109375,73.48583221435547,51.228599548339844,201.5148468017578,110.23233795166016,80.06046295166016,35.301509857177734,178.657958984375,75.94710540771484,5.109140872955322,44.87192916870117,84.93822479248047,22.7203369140625,68.84408569335938,50.18305969238281,22.101999282836914,182.9213409423828,103.6513671875,44.40081787109375,25.419809341430664,56.89643096923828
2017-11-01,38.90787124633789,55.183998107910156,22.5883731842041,39.88957214355469,144.9249725341797,80.50930786132812,75.26651763916016,51.70268249511719,202.9941864013672,110.68304443359375,80.30713653564453,35.16331100463867,181.2377471923828,75.94710540771484,5.118775844573975,44.642723083496094,84.86119079589844,22.849946975708008,69.28263854980469,50.40260314941406,21.405332565307617,182.32093811035156,104.67862701416016,44.45619201660156,25.603229522705078,57.251407623291016
2017-11-02,39.192298889160156,54.71099853515625,22.867338180541992,40.180519104003906,146.93817138671875,80.11337280273438,75.75211334228516,51.72102355957031,205.17153930664062,110.64349365234375,80.84031677246094,35.224735260009766,177.52687072753906,76.74146270751953,5.087646484375,44.32535934448242,84.799560546875,22.97955322265625,68.97964477539062,49.594974517822266,19.950666427612305,183.68707275390625,104.59382629394531,44.9818229675293,25.853620529174805,57.01930236816406
2017-11-03,40.215755462646484,55.58000183105469,22.826309204101562,40.54802703857422,148.2654571533203,79.87718963623047,76.89262390136719,52.06914520263672,203.11053466796875,110.76211547851562,80.69708251953125,35.29384231567383,177.52687072753906,76.82363891601562,5.155584812164307,44.23719787597656,84.93051147460938,23.037878036499023,69.03543853759766,49.85373306274414,20.4060001373291,185.2272186279297,104.95196533203125,44.87828063964844,26.10982322692871,56.78038787841797
